id,created_at,survey_id,sim_id,user_id,question_id,value
1893,2025-11-18 14:02:51.855949+00,3,202,10211,36,b
1894,2025-11-18 14:02:51.859783+00,3,202,10211,37,c
1895,2025-11-18 14:02:51.863797+00,3,202,10211,38,b
1896,2025-11-18 14:02:51.867529+00,3,202,10211,39,b
1897,2025-11-18 14:02:51.871277+00,3,202,10211,40,a
1898,2025-11-18 14:03:02.642806+00,4,202,9877,41,b
1899,2025-11-18 14:03:02.64763+00,4,202,9877,42,e
1900,2025-11-18 14:03:02.651674+00,4,202,9877,43,e
1901,2025-11-18 14:03:02.655904+00,4,202,9877,44,e
1902,2025-11-18 14:03:05.303147+00,4,202,9747,41,c
1903,2025-11-18 14:03:05.307426+00,4,202,9747,42,f
1904,2025-11-18 14:03:05.31189+00,4,202,9747,43,f
1905,2025-11-18 14:03:05.316145+00,4,202,9747,44,d
1906,2025-11-18 14:03:08.961041+00,4,202,9944,41,d
1907,2025-11-18 14:03:08.965891+00,4,202,9944,42,e
1908,2025-11-18 14:03:08.96973+00,4,202,9944,43,e
1909,2025-11-18 14:03:08.974027+00,4,202,9944,44,e
1910,2025-11-18 14:03:26.735196+00,4,202,9985,41,d
1911,2025-11-18 14:03:26.739034+00,4,202,9985,42,d
1912,2025-11-18 14:03:26.742732+00,4,202,9985,43,e
1913,2025-11-18 14:03:26.746461+00,4,202,9985,44,f
1914,2025-11-18 14:03:40.082681+00,4,202,9888,41,c
1915,2025-11-18 14:03:40.086369+00,4,202,9888,42,b
1916,2025-11-18 14:03:40.089847+00,4,202,9888,43,d
1917,2025-11-18 14:03:40.093179+00,4,202,9888,44,f
1918,2025-11-18 14:05:42.995808+00,4,202,9858,41,c
1919,2025-11-18 14:05:42.999831+00,4,202,9858,42,d
1920,2025-11-18 14:05:43.003896+00,4,202,9858,43,f
1921,2025-11-18 14:05:43.007549+00,4,202,9858,44,b
1922,2025-11-18 14:05:48.347062+00,3,202,10147,35,c
1923,2025-11-18 14:05:48.351319+00,3,202,10147,36,c
1924,2025-11-18 14:05:48.355235+00,3,202,10147,37,f
1925,2025-11-18 14:05:48.358775+00,3,202,10147,38,f
1926,2025-11-18 14:05:48.362601+00,3,202,10147,39,a
1927,2025-11-18 14:05:48.366681+00,3,202,10147,40,b
1928,2025-11-18 14:05:50.30681+00,4,202,9754,41,d
1929,2025-11-18 14:05:50.31066+00,4,202,9754,42,b
1930,2025-11-18 14:05:50.314331+00,4,202,9754,43,d
1931,2025-11-18 14:05:50.318007+00,4,202,9754,44,f
1932,2025-11-18 14:09:19.467733+00,4,202,9880,41,c
1933,2025-11-18 14:09:19.472209+00,4,202,9880,42,b
1934,2025-11-18 14:09:19.476291+00,4,202,9880,43,c
1935,2025-11-18 14:09:19.480223+00,4,202,9880,44,b
1936,2025-11-18 14:09:43.308935+00,4,202,9743,41,c
1937,2025-11-18 14:09:43.3133+00,4,202,9743,42,f
1938,2025-11-18 14:09:43.317301+00,4,202,9743,43,c
1939,2025-11-18 14:09:43.321197+00,4,202,9743,44,d
1940,2025-11-18 14:11:05.419747+00,3,202,10198,35,d
1941,2025-11-18 14:11:05.423544+00,3,202,10198,36,c
1942,2025-11-18 14:11:05.427104+00,3,202,10198,37,f
1943,2025-11-18 14:11:05.430691+00,3,202,10198,38,e
1944,2025-11-18 14:11:05.434391+00,3,202,10198,39,a
1945,2025-11-18 14:11:05.438105+00,3,202,10198,40,a
1946,2025-11-18 14:13:37.214521+00,4,202,9784,41,d
1947,2025-11-18 14:13:37.219231+00,4,202,9784,42,f
1948,2025-11-18 14:13:37.223581+00,4,202,9784,43,b
1949,2025-11-18 14:13:37.227885+00,4,202,9784,44,c
1950,2025-11-18 14:14:07.358576+00,4,202,9769,41,d
1951,2025-11-18 14:14:07.362343+00,4,202,9769,42,f
1952,2025-11-18 14:14:07.365952+00,4,202,9769,43,b
1953,2025-11-18 14:14:07.374167+00,4,202,9769,44,d
1954,2025-11-18 14:15:11.785489+00,4,202,9863,41,c
1955,2025-11-18 14:15:11.789233+00,4,202,9863,42,d
1956,2025-11-18 14:15:11.792914+00,4,202,9863,43,c
1957,2025-11-18 14:15:11.796274+00,4,202,9863,44,d
1958,2025-11-18 14:16:05.200951+00,4,202,9760,41,f
1959,2025-11-18 14:16:05.205211+00,4,202,9760,42,d
1960,2025-11-18 14:16:05.209317+00,4,202,9760,43,c
1961,2025-11-18 14:16:05.213402+00,4,202,9760,44,e
1962,2025-11-18 14:19:26.539214+00,4,202,9884,41,d
1963,2025-11-18 14:19:26.544487+00,4,202,9884,42,f
1964,2025-11-18 14:19:26.548423+00,4,202,9884,43,c
1965,2025-11-18 14:19:26.552492+00,4,202,9884,44,d
1966,2025-11-18 14:19:26.76535+00,4,202,9846,41,d
1967,2025-11-18 14:19:26.770009+00,4,202,9846,42,a
1968,2025-11-18 14:19:26.774495+00,4,202,9846,43,b
1969,2025-11-18 14:19:26.778945+00,4,202,9846,44,b
1970,2025-11-18 14:21:36.072646+00,4,202,10220,41,c
1971,2025-11-18 14:21:36.077139+00,4,202,10220,42,c
1972,2025-11-18 14:21:36.081141+00,4,202,10220,43,b
1973,2025-11-18 14:21:36.085909+00,4,202,10220,44,f
1974,2025-11-18 14:21:52.567568+00,4,202,9942,41,c
1975,2025-11-18 14:21:52.571689+00,4,202,9942,42,e
1976,2025-11-18 14:21:52.575931+00,4,202,9942,43,c
1977,2025-11-18 14:21:52.579554+00,4,202,9942,44,d
1978,2025-11-18 14:28:31.085117+00,4,202,10081,41,b
1979,2025-11-18 14:28:31.089192+00,4,202,10081,42,c
1980,2025-11-18 14:28:31.093026+00,4,202,10081,43,e
1981,2025-11-18 14:28:31.09664+00,4,202,10081,44,c
1982,2025-11-18 14:28:41.684531+00,3,202,10101,35,b
1983,2025-11-18 14:28:41.688362+00,3,202,10101,36,b
1984,2025-11-18 14:28:41.691851+00,3,202,10101,37,f
1985,2025-11-18 14:28:41.695467+00,3,202,10101,38,e
1986,2025-11-18 14:28:41.698996+00,3,202,10101,39,a
1987,2025-11-18 14:28:41.702456+00,3,202,10101,40,a
1988,2025-11-18 14:30:49.244652+00,4,202,10007,41,d
1989,2025-11-18 14:30:49.249621+00,4,202,10007,42,f
1990,2025-11-18 14:30:49.253311+00,4,202,10007,43,c
1991,2025-11-18 14:30:49.256753+00,4,202,10007,44,c
1992,2025-11-18 14:30:52.279198+00,3,202,10187,35,d
1993,2025-11-18 14:30:52.282916+00,3,202,10187,36,c
1994,2025-11-18 14:30:52.287238+00,3,202,10187,37,e
1995,2025-11-18 14:30:52.291008+00,3,202,10187,38,f
1996,2025-11-18 14:30:52.294601+00,3,202,10187,39,a
1997,2025-11-18 14:30:52.298541+00,3,202,10187,40,a
1998,2025-11-18 14:36:33.64237+00,4,202,9822,41,b
1999,2025-11-18 14:36:33.645929+00,4,202,9822,42,d
2000,2025-11-18 14:36:33.648873+00,4,202,9822,43,d
2001,2025-11-18 14:36:33.652122+00,4,202,9822,44,f
2002,2025-11-18 14:42:36.174782+00,4,202,9881,41,b
2003,2025-11-18 14:42:36.18004+00,4,202,9881,42,c
2004,2025-11-18 14:42:36.183837+00,4,202,9881,43,d
2005,2025-11-18 14:42:36.188456+00,4,202,9881,44,d
2006,2025-11-18 14:43:02.783915+00,4,202,10011,41,c
2007,2025-11-18 14:43:02.790279+00,4,202,10011,42,c
2008,2025-11-18 14:43:02.794431+00,4,202,10011,43,e
2009,2025-11-18 14:43:02.798001+00,4,202,10011,44,c
2010,2025-11-18 14:52:47.012933+00,3,202,10221,35,c
2011,2025-11-18 14:52:47.017298+00,3,202,10221,36,f
2012,2025-11-18 14:52:47.021859+00,3,202,10221,37,f
2013,2025-11-18 14:52:47.025182+00,3,202,10221,38,d
2014,2025-11-18 14:52:47.02858+00,3,202,10221,39,b
2015,2025-11-18 14:52:47.032414+00,3,202,10221,40,a
2016,2025-11-18 14:54:38.907783+00,4,202,9804,41,b
2017,2025-11-18 14:54:38.911716+00,4,202,9804,42,c
2018,2025-11-18 14:54:38.914942+00,4,202,9804,43,f
2019,2025-11-18 14:54:38.918217+00,4,202,9804,44,c
2020,2025-11-18 14:55:37.106129+00,4,202,9771,41,c
2021,2025-11-18 14:55:37.10983+00,4,202,9771,42,c
2022,2025-11-18 14:55:37.113097+00,4,202,9771,43,d
2023,2025-11-18 14:55:37.116122+00,4,202,9771,44,d
2024,2025-11-18 14:55:45.641582+00,4,202,9921,41,c
2025,2025-11-18 14:55:45.645775+00,4,202,9921,42,d
2026,2025-11-18 14:55:45.650013+00,4,202,9921,43,d
2027,2025-11-18 14:55:45.654678+00,4,202,9921,44,d
2028,2025-11-18 14:56:49.13279+00,4,202,10221,41,c
2029,2025-11-18 14:56:49.136746+00,4,202,10221,42,a
2030,2025-11-18 14:56:49.139898+00,4,202,10221,43,e
2031,2025-11-18 14:56:49.142947+00,4,202,10221,44,d
2032,2025-11-18 14:57:32.401139+00,4,202,9926,41,c
2033,2025-11-18 14:57:32.4048+00,4,202,9926,42,c
2034,2025-11-18 14:57:32.407934+00,4,202,9926,43,c
2035,2025-11-18 14:57:32.410912+00,4,202,9926,44,b
2036,2025-11-18 14:58:16.998613+00,4,202,9775,41,d
2037,2025-11-18 14:58:17.00225+00,4,202,9775,42,c
2038,2025-11-18 14:58:17.005194+00,4,202,9775,43,c
2039,2025-11-18 14:58:17.007806+00,4,202,9775,44,e
2040,2025-11-18 15:10:07.630667+00,4,202,9899,41,b
2041,2025-11-18 15:10:07.63498+00,4,202,9899,42,e
2042,2025-11-18 15:10:07.638939+00,4,202,9899,43,b
2043,2025-11-18 15:10:07.642234+00,4,202,9899,44,d
2044,2025-11-18 15:12:06.38812+00,4,202,9918,41,c
2045,2025-11-18 15:12:06.392194+00,4,202,9918,42,d
2046,2025-11-18 15:12:06.39583+00,4,202,9918,43,a
2047,2025-11-18 15:12:06.399151+00,4,202,9918,44,b
2048,2025-11-18 15:22:51.970076+00,4,202,9844,41,c
2049,2025-11-18 15:22:51.974539+00,4,202,9844,42,d
2050,2025-11-18 15:22:51.978573+00,4,202,9844,43,f
2051,2025-11-18 15:22:51.982661+00,4,202,9844,44,c
2052,2025-11-18 15:30:34.550344+00,3,202,10223,35,d
2053,2025-11-18 15:30:34.553971+00,3,202,10223,36,e
2054,2025-11-18 15:30:34.557286+00,3,202,10223,37,c
2055,2025-11-18 15:30:34.560591+00,3,202,10223,38,f
2056,2025-11-18 15:30:34.564865+00,3,202,10223,39,b
2057,2025-11-18 15:30:34.568082+00,3,202,10223,40,a
2058,2025-11-18 15:35:19.59607+00,4,202,10223,41,b
2059,2025-11-18 15:35:19.59937+00,4,202,10223,42,b
2060,2025-11-18 15:35:19.602054+00,4,202,10223,43,f
2061,2025-11-18 15:35:19.604727+00,4,202,10223,44,c
2062,2025-11-18 15:42:40.217066+00,3,202,10089,35,b
2063,2025-11-18 15:42:40.221955+00,3,202,10089,36,b
2064,2025-11-18 15:42:40.22656+00,3,202,10089,37,f
2065,2025-11-18 15:42:40.231098+00,3,202,10089,38,e
2066,2025-11-18 15:42:40.235953+00,3,202,10089,39,a
2067,2025-11-18 15:42:40.241172+00,3,202,10089,40,a
2068,2025-11-18 15:42:46.98838+00,4,202,9752,41,b
2069,2025-11-18 15:42:46.99229+00,4,202,9752,42,d
2070,2025-11-18 15:42:46.996185+00,4,202,9752,43,e
2071,2025-11-18 15:42:46.99994+00,4,202,9752,44,e
2072,2025-11-18 15:56:18.975362+00,4,202,9777,41,c
2073,2025-11-18 15:56:18.979123+00,4,202,9777,42,a
2074,2025-11-18 15:56:18.981991+00,4,202,9777,43,e
2075,2025-11-18 15:56:18.985093+00,4,202,9777,44,e
2076,2025-11-18 15:58:26.994953+00,4,202,9885,41,a
2077,2025-11-18 15:58:26.998738+00,4,202,9885,42,b
2078,2025-11-18 15:58:27.002033+00,4,202,9885,43,f
2079,2025-11-18 15:58:27.005383+00,4,202,9885,44,f
2080,2025-11-18 16:06:06.712948+00,4,202,9840,41,a
2081,2025-11-18 16:06:06.719035+00,4,202,9840,42,b
2082,2025-11-18 16:06:06.723355+00,4,202,9840,43,d
2083,2025-11-18 16:06:06.727075+00,4,202,9840,44,f
2084,2025-11-18 16:23:05.38766+00,4,202,9868,41,e
2085,2025-11-18 16:23:05.393603+00,4,202,9868,42,f
2086,2025-11-18 16:23:05.398588+00,4,202,9868,43,d
2087,2025-11-18 16:23:05.403586+00,4,202,9868,44,e
2088,2025-11-18 16:40:46.362117+00,4,202,9894,41,d
2089,2025-11-18 16:40:46.365719+00,4,202,9894,42,c
2090,2025-11-18 16:40:46.368677+00,4,202,9894,43,d
2091,2025-11-18 16:40:46.372218+00,4,202,9894,44,d
2092,2025-11-18 16:42:03.888538+00,4,202,9859,41,a
2093,2025-11-18 16:42:03.891521+00,4,202,9859,42,c
2094,2025-11-18 16:42:03.894467+00,4,202,9859,43,e
2095,2025-11-18 16:42:03.897252+00,4,202,9859,44,f
2096,2025-11-18 16:44:08.429096+00,4,202,9748,41,d
2097,2025-11-18 16:44:08.433072+00,4,202,9748,42,e
2098,2025-11-18 16:44:08.436039+00,4,202,9748,43,d
2099,2025-11-18 16:44:08.438953+00,4,202,9748,44,d
2100,2025-11-18 16:47:25.412121+00,4,202,10146,41,a
2101,2025-11-18 16:47:25.415207+00,4,202,10146,42,a
2102,2025-11-18 16:47:25.418424+00,4,202,10146,43,f
2103,2025-11-18 16:47:25.421126+00,4,202,10146,44,b
2104,2025-11-18 16:48:55.118072+00,4,202,10102,41,c
2105,2025-11-18 16:48:55.122014+00,4,202,10102,42,c
2106,2025-11-18 16:48:55.12505+00,4,202,10102,43,d
2107,2025-11-18 16:48:55.127873+00,4,202,10102,44,b
2108,2025-11-18 16:57:01.627454+00,3,202,10226,35,c
2109,2025-11-18 16:57:01.631807+00,3,202,10226,36,c
2110,2025-11-18 16:57:01.636542+00,3,202,10226,37,e
2111,2025-11-18 16:57:01.640434+00,3,202,10226,38,f
2112,2025-11-18 16:57:01.644006+00,3,202,10226,39,b
2113,2025-11-18 16:57:01.647428+00,3,202,10226,40,a
2114,2025-11-18 17:24:38.252621+00,4,202,9744,41,b
2115,2025-11-18 17:24:38.256471+00,4,202,9744,42,d
2116,2025-11-18 17:24:38.259764+00,4,202,9744,43,f
2117,2025-11-18 17:24:38.263212+00,4,202,9744,44,d
2118,2025-11-18 17:24:59.794824+00,4,202,10153,41,c
2119,2025-11-18 17:24:59.798422+00,4,202,10153,42,d
2120,2025-11-18 17:24:59.802045+00,4,202,10153,43,b
2121,2025-11-18 17:24:59.805489+00,4,202,10153,44,c
2122,2025-11-18 17:35:33.384641+00,4,202,9964,41,c
2123,2025-11-18 17:35:33.390757+00,4,202,9964,42,d
2124,2025-11-18 17:35:33.396156+00,4,202,9964,43,e
2125,2025-11-18 17:35:33.401601+00,4,202,9964,44,d
2126,2025-11-18 17:36:00.443611+00,4,202,10208,41,c
2127,2025-11-18 17:36:00.450255+00,4,202,10208,42,e
2128,2025-11-18 17:36:00.457283+00,4,202,10208,43,f
2129,2025-11-18 17:36:00.462968+00,4,202,10208,44,e
2130,2025-11-18 17:58:32.186979+00,3,202,10199,35,b
2131,2025-11-18 17:58:32.19139+00,3,202,10199,36,b
2132,2025-11-18 17:58:32.195495+00,3,202,10199,37,c
2133,2025-11-18 17:58:32.199295+00,3,202,10199,38,a
2134,2025-11-18 17:58:32.203249+00,3,202,10199,39,a
2135,2025-11-18 17:58:32.206805+00,3,202,10199,40,a
2136,2025-11-18 18:00:15.621809+00,3,202,10230,35,f
2137,2025-11-18 18:00:15.626484+00,3,202,10230,36,b
2138,2025-11-18 18:00:15.630818+00,3,202,10230,37,d
2139,2025-11-18 18:00:15.635249+00,3,202,10230,38,e
2140,2025-11-18 18:00:15.641835+00,3,202,10230,39,b
2141,2025-11-18 18:00:15.649165+00,3,202,10230,40,a
2142,2025-11-18 18:02:10.054382+00,4,202,10230,41,b
2143,2025-11-18 18:02:10.060416+00,4,202,10230,42,d
2144,2025-11-18 18:02:10.067355+00,4,202,10230,43,d
2145,2025-11-18 18:02:10.071688+00,4,202,10230,44,c
2146,2025-11-18 18:05:27.940432+00,4,202,9941,41,c
2147,2025-11-18 18:05:27.944626+00,4,202,9941,42,c
2148,2025-11-18 18:05:27.947705+00,4,202,9941,43,d
2149,2025-11-18 18:05:27.950815+00,4,202,9941,44,f
2150,2025-11-18 18:10:11.039921+00,4,202,9745,41,c
2151,2025-11-18 18:10:11.044195+00,4,202,9745,42,f
2152,2025-11-18 18:10:11.04799+00,4,202,9745,43,c
2153,2025-11-18 18:10:11.051779+00,4,202,9745,44,e
2154,2025-11-18 18:15:58.048532+00,3,202,9903,35,a
2155,2025-11-18 18:15:58.053764+00,3,202,9903,36,a
2156,2025-11-18 18:15:58.056704+00,3,202,9903,37,c
2157,2025-11-18 18:15:58.059642+00,3,202,9903,38,b
2158,2025-11-18 18:15:58.063171+00,3,202,9903,39,a
2159,2025-11-18 18:15:58.066193+00,3,202,9903,40,a
2160,2025-11-18 18:16:15.466595+00,4,202,10124,41,c
2161,2025-11-18 18:16:15.46968+00,4,202,10124,42,c
2162,2025-11-18 18:16:15.472484+00,4,202,10124,43,f
2163,2025-11-18 18:16:15.475105+00,4,202,10124,44,e
2164,2025-11-18 18:17:01.788423+00,4,202,10031,41,c
2165,2025-11-18 18:17:01.792543+00,4,202,10031,42,c
2166,2025-11-18 18:17:01.796374+00,4,202,10031,43,d
2167,2025-11-18 18:17:01.799663+00,4,202,10031,44,c
2168,2025-11-18 18:18:26.219345+00,3,202,9773,35,c
2169,2025-11-18 18:18:26.223239+00,3,202,9773,36,c
2170,2025-11-18 18:18:26.226043+00,3,202,9773,37,f
2171,2025-11-18 18:18:26.228961+00,3,202,9773,38,e
2172,2025-11-18 18:18:26.231745+00,3,202,9773,39,b
2173,2025-11-18 18:18:26.234373+00,3,202,9773,40,a
2174,2025-11-18 18:20:34.649129+00,4,202,9773,41,d
2175,2025-11-18 18:20:34.652152+00,4,202,9773,42,c
2176,2025-11-18 18:20:34.654655+00,4,202,9773,43,f
2177,2025-11-18 18:20:34.657295+00,4,202,9773,44,e
2178,2025-11-18 18:24:19.451664+00,4,202,9965,41,a
2179,2025-11-18 18:24:19.456325+00,4,202,9965,42,b
2180,2025-11-18 18:24:19.460531+00,4,202,9965,43,c
2181,2025-11-18 18:24:19.463469+00,4,202,9965,44,f
2182,2025-11-18 18:25:57.963279+00,4,202,9990,41,c
2183,2025-11-18 18:25:57.966619+00,4,202,9990,42,d
2184,2025-11-18 18:25:57.969788+00,4,202,9990,43,d
2185,2025-11-18 18:25:57.972966+00,4,202,9990,44,c
2186,2025-11-18 18:32:07.497087+00,4,202,9755,41,e
2187,2025-11-18 18:32:07.501161+00,4,202,9755,42,c
2188,2025-11-18 18:32:07.506283+00,4,202,9755,43,b
2189,2025-11-18 18:32:07.51018+00,4,202,9755,44,d
2190,2025-11-18 18:42:46.448036+00,3,202,10235,35,b
2191,2025-11-18 18:42:46.452186+00,3,202,10235,36,d
2192,2025-11-18 18:42:46.455508+00,3,202,10235,37,f
2193,2025-11-18 18:42:46.458978+00,3,202,10235,38,f
2194,2025-11-18 18:42:46.462629+00,3,202,10235,39,b
2195,2025-11-18 18:42:46.466074+00,3,202,10235,40,a
2196,2025-11-18 18:45:42.191481+00,4,202,10235,41,b
2197,2025-11-18 18:45:42.19534+00,4,202,10235,42,c
2198,2025-11-18 18:45:42.198327+00,4,202,10235,43,f
2199,2025-11-18 18:45:42.2014+00,4,202,10235,44,e
2200,2025-11-18 18:52:54.970093+00,3,202,10099,35,c
2201,2025-11-18 18:52:54.974272+00,3,202,10099,36,d
2202,2025-11-18 18:52:54.977815+00,3,202,10099,37,e
2203,2025-11-18 18:52:54.981293+00,3,202,10099,38,f
2204,2025-11-18 18:52:54.98479+00,3,202,10099,39,b
2205,2025-11-18 18:52:54.988865+00,3,202,10099,40,a
2206,2025-11-18 18:53:22.771951+00,4,202,10200,41,b
2207,2025-11-18 18:53:22.776803+00,4,202,10200,42,d
2208,2025-11-18 18:53:22.780822+00,4,202,10200,43,f
2209,2025-11-18 18:53:22.784953+00,4,202,10200,44,f
2210,2025-11-18 19:01:53.194879+00,4,202,10137,41,c
2211,2025-11-18 19:01:53.200114+00,4,202,10137,42,e
2212,2025-11-18 19:01:53.204219+00,4,202,10137,43,f
2213,2025-11-18 19:01:53.214825+00,4,202,10137,44,e
2214,2025-11-18 19:03:37.804535+00,4,202,10043,41,c
2215,2025-11-18 19:03:37.809127+00,4,202,10043,42,e
2216,2025-11-18 19:03:37.813122+00,4,202,10043,43,f
2217,2025-11-18 19:03:37.817105+00,4,202,10043,44,f
2218,2025-11-18 19:10:36.158091+00,4,202,9907,41,c
2219,2025-11-18 19:10:36.16171+00,4,202,9907,42,d
2220,2025-11-18 19:10:36.164768+00,4,202,9907,43,b
2221,2025-11-18 19:10:36.167706+00,4,202,9907,44,f
2222,2025-11-18 19:12:27.880912+00,4,202,10183,41,f
2223,2025-11-18 19:12:27.884077+00,4,202,10183,42,f
2224,2025-11-18 19:12:27.886677+00,4,202,10183,43,b
2225,2025-11-18 19:12:27.889109+00,4,202,10183,44,f
2226,2025-11-18 19:18:37.083253+00,4,202,9975,41,c
2227,2025-11-18 19:18:37.088215+00,4,202,9975,42,b
2228,2025-11-18 19:18:37.092117+00,4,202,9975,43,d
2229,2025-11-18 19:18:37.096003+00,4,202,9975,44,d
2230,2025-11-18 19:23:57.069145+00,4,202,9915,41,d
2231,2025-11-18 19:23:57.073607+00,4,202,9915,42,d
2232,2025-11-18 19:23:57.077256+00,4,202,9915,43,c
2233,2025-11-18 19:23:57.080646+00,4,202,9915,44,d
2234,2025-11-18 19:42:04.790207+00,3,202,10239,35,b
2235,2025-11-18 19:42:04.795355+00,3,202,10239,36,f
2236,2025-11-18 19:42:04.800266+00,3,202,10239,37,a
2237,2025-11-18 19:42:04.804823+00,3,202,10239,38,c
2238,2025-11-18 19:42:04.809208+00,3,202,10239,39,b
2239,2025-11-18 19:42:04.81381+00,3,202,10239,40,a
2240,2025-11-18 19:44:24.581299+00,4,202,10239,41,d
2241,2025-11-18 19:44:24.586024+00,4,202,10239,42,e
2242,2025-11-18 19:44:24.590194+00,4,202,10239,43,f
2243,2025-11-18 19:44:24.594189+00,4,202,10239,44,d
2244,2025-11-18 20:03:59.431716+00,4,202,10065,41,c
2245,2025-11-18 20:03:59.438693+00,4,202,10065,42,e
2246,2025-11-18 20:03:59.445003+00,4,202,10065,43,c
2247,2025-11-18 20:03:59.451127+00,4,202,10065,44,e
2248,2025-11-18 20:30:34.189098+00,4,202,10106,41,c
2249,2025-11-18 20:30:34.194684+00,4,202,10106,42,a
2250,2025-11-18 20:30:34.198963+00,4,202,10106,43,f
2251,2025-11-18 20:30:34.202552+00,4,202,10106,44,d
2252,2025-11-18 20:45:00.36327+00,4,202,10022,41,c
2253,2025-11-18 20:45:00.367563+00,4,202,10022,42,d
2254,2025-11-18 20:45:00.372077+00,4,202,10022,43,d
2255,2025-11-18 20:45:00.375562+00,4,202,10022,44,d
2256,2025-11-18 20:50:37.468942+00,4,202,10161,41,b
2257,2025-11-18 20:50:37.472477+00,4,202,10161,42,c
2258,2025-11-18 20:50:37.475498+00,4,202,10161,43,e
2259,2025-11-18 20:50:37.478492+00,4,202,10161,44,d
2260,2025-11-18 20:50:47.564281+00,4,202,9810,41,c
2261,2025-11-18 20:50:47.567552+00,4,202,9810,42,c
2262,2025-11-18 20:50:47.570413+00,4,202,9810,43,f
2263,2025-11-18 20:50:47.573332+00,4,202,9810,44,d
2264,2025-11-18 20:52:01.097466+00,4,202,10212,41,c
2265,2025-11-18 20:52:01.100658+00,4,202,10212,42,c
2266,2025-11-18 20:52:01.103407+00,4,202,10212,43,e
2267,2025-11-18 20:52:01.106601+00,4,202,10212,44,f
2268,2025-11-18 20:58:51.182249+00,4,202,10044,41,a
2269,2025-11-18 20:58:51.186144+00,4,202,10044,42,d
2270,2025-11-18 20:58:51.189459+00,4,202,10044,43,b
2271,2025-11-18 20:58:51.192823+00,4,202,10044,44,b
2272,2025-11-18 21:22:16.78846+00,4,202,9892,41,c
2273,2025-11-18 21:22:16.792379+00,4,202,9892,42,d
2274,2025-11-18 21:22:16.795642+00,4,202,9892,43,c
2275,2025-11-18 21:22:16.798907+00,4,202,9892,44,c
2276,2025-11-18 21:25:54.50949+00,4,202,9772,41,d
2277,2025-11-18 21:25:54.514384+00,4,202,9772,42,f
2278,2025-11-18 21:25:54.517726+00,4,202,9772,43,c
2279,2025-11-18 21:25:54.522069+00,4,202,9772,44,d
2280,2025-11-18 21:27:58.155358+00,3,202,10241,35,b
2281,2025-11-18 21:27:58.158035+00,3,202,10241,36,b
2282,2025-11-18 21:27:58.160568+00,3,202,10241,37,d
2283,2025-11-18 21:27:58.162865+00,3,202,10241,38,e
2284,2025-11-18 21:27:58.165302+00,3,202,10241,39,b
2285,2025-11-18 21:27:58.16818+00,3,202,10241,40,a
2286,2025-11-18 22:49:12.940202+00,4,202,9875,41,d
2287,2025-11-18 22:49:12.943685+00,4,202,9875,42,c
2288,2025-11-18 22:49:12.947026+00,4,202,9875,43,d
2289,2025-11-18 22:49:12.949461+00,4,202,9875,44,e
2290,2025-11-18 23:21:20.436812+00,3,202,10116,35,d
2291,2025-11-18 23:21:20.439373+00,3,202,10116,36,b
2292,2025-11-18 23:21:20.441635+00,3,202,10116,37,d
2293,2025-11-18 23:21:20.444399+00,3,202,10116,38,e
2294,2025-11-18 23:21:20.446807+00,3,202,10116,39,a
2295,2025-11-18 23:21:20.45078+00,3,202,10116,40,a
2296,2025-11-19 03:20:54.064761+00,4,202,9763,41,c
2297,2025-11-19 03:20:54.069041+00,4,202,9763,42,a
2298,2025-11-19 03:20:54.072562+00,4,202,9763,43,c
2299,2025-11-19 03:20:54.07609+00,4,202,9763,44,d
2300,2025-11-19 03:36:48.451426+00,4,202,10090,41,b
2301,2025-11-19 03:36:48.455189+00,4,202,10090,42,c
2302,2025-11-19 03:36:48.459017+00,4,202,10090,43,d
2303,2025-11-19 03:36:48.462738+00,4,202,10090,44,f
2304,2025-11-19 04:07:43.775896+00,3,202,10243,35,b
2305,2025-11-19 04:07:43.779797+00,3,202,10243,36,b
2306,2025-11-19 04:07:43.782631+00,3,202,10243,37,a
2307,2025-11-19 04:07:43.785638+00,3,202,10243,38,d
2308,2025-11-19 04:07:43.788397+00,3,202,10243,39,b
2309,2025-11-19 04:07:43.790953+00,3,202,10243,40,b
2310,2025-11-19 04:50:33.004937+00,4,202,9958,41,e
2311,2025-11-19 04:50:33.008341+00,4,202,9958,42,d
2312,2025-11-19 04:50:33.011053+00,4,202,9958,43,d
2313,2025-11-19 04:50:33.013569+00,4,202,9958,44,e
2314,2025-11-19 04:59:02.408103+00,4,202,9843,41,d
2315,2025-11-19 04:59:02.412198+00,4,202,9843,42,f
2316,2025-11-19 04:59:02.415448+00,4,202,9843,43,d
2317,2025-11-19 04:59:02.418733+00,4,202,9843,44,e
2318,2025-11-19 05:01:14.728782+00,4,202,9949,41,e
2319,2025-11-19 05:01:14.732344+00,4,202,9949,42,d
2320,2025-11-19 05:01:14.735736+00,4,202,9949,43,e
2321,2025-11-19 05:01:14.739179+00,4,202,9949,44,f
2322,2025-11-19 05:01:19.240209+00,4,202,9757,41,c
2323,2025-11-19 05:01:19.244236+00,4,202,9757,42,d
2324,2025-11-19 05:01:19.247741+00,4,202,9757,43,f
2325,2025-11-19 05:01:19.251436+00,4,202,9757,44,f
2326,2025-11-19 05:10:13.275723+00,4,202,10069,41,c
2327,2025-11-19 05:10:13.282323+00,4,202,10069,42,f
2328,2025-11-19 05:10:13.288797+00,4,202,10069,43,e
